Day,one_dose_daily,two_dose_daily
2020-12-14,88586.40000000037,11073.3
2020-12-15,88586.40000000037,11073.3
2020-12-16,51675.39999999991,3691.099999999999
2020-12-17,51675.39999999991,3691.099999999999
2020-12-18,84895.29999999981,7382.200000000004
2020-12-19,273141.4000000004,7382.199999999997
2020-12-20,243612.6000000001,7382.199999999997
2020-12-21,166099.5,51675.4
2020-12-22,107041.8999999999,62748.7
2020-12-23,66439.79999999981,35065.45000000001
2020-12-24,66439.80000000028,35065.44999999998
2020-12-25,84895.29999999935,62748.70000000004
2020-12-26,88586.40000000037,66439.79999999999
2020-12-27,73822.00000000047,51675.40000000002
2020-12-28,55366.5,84895.29999999999
2020-12-29,36911.0,77513.09999999998
2020-12-30,23992.149999999907,35065.44999999995
2020-12-31,23992.149999999907,35065.44999999995
2021-01-01,55366.5,66439.80000000005
2021-01-02,62748.69999999972,136570.70000000007
2021-01-03,47984.30000000028,114424.1000000001
2021-01-04,36911.0,250994.7999999997
2021-01-05,44293.19999999972,243612.6000000001
2021-01-06,5536.649999999907,145798.4500000002
2021-01-07,5536.6500000003725,145798.44999999995
2021-01-08,11073.299999999814,191937.19999999995
2021-01-09,11073.30000000028,155026.19999999995
2021-01-10,5536.649999999441,116269.64999999967
2021-01-11,5536.6500000003725,116269.65000000036
2021-01-12,7382.200000000186,70130.8999999999
2021-01-13,0.0,46138.75
2021-01-14,0.0,46138.75
2021-01-15,0.0,73822.0
2021-01-16,18455.5,250994.80000000028
2021-01-17,7382.200000000186,221466.0
2021-01-18,3691.099999999628,158717.30000000028
2021-01-19,7382.200000000186,99659.69999999972
2021-01-20,0.0,60903.15000000037
2021-01-21,0.0,60903.14999999944
2021-01-22,14764.400000000373,110733.0
2021-01-23,3691.099999999628,107041.8999999999
2021-01-24,7382.200000000186,92277.5
2021-01-25,3691.099999999628,70130.89999999944
2021-01-26,18455.5,51675.40000000084
2021-01-27,0.0,29528.799999999814
2021-01-28,0.0,29528.80000000028
2021-01-29,33219.90000000037,40602.09999999963
2021-01-30,25837.700000000183,44293.200000000186
2021-01-31,22146.599999998696,36911.0
2021-02-01,14764.400000000373,29528.799999999814
2021-02-02,22146.60000000056,29528.80000000028
2021-02-03,14764.39999999944,14764.39999999944
2021-02-04,5536.649999999441,3691.100000000559
2021-02-05,5536.6500000003725,3691.100000000093
2021-02-06,33219.90000000037,11073.299999999814
2021-02-07,22146.599999999627,7382.199999999721
2021-02-08,29528.799999999814,3691.100000000093
2021-02-09,70130.90000000037,7382.200000000186
2021-02-10,9227.75,1845.5499999998135
2021-02-11,9227.75,1845.5500000002796
2021-02-12,11073.299999999814,3691.100000000093
2021-02-13,14764.400000000373,11073.299999999348
2021-02-14,11073.299999999814,3691.100000000093
2021-02-15,14764.400000000373,7382.199999999721
2021-02-16,2460.7333333333954,1230.3666666671634
2021-02-17,2460.7333333333954,1230.3666666671634
2021-02-18,2460.7333333333954,1230.366666666232
2021-02-19,77513.09999999963,14764.399999999909
2021-02-20,173481.7000000002,18455.500000000466
2021-02-21,35065.450000000186,3691.099999999628
2021-02-22,35065.449999999255,3691.100000000559
2021-02-23,0.0,0.0
2021-02-24,25837.700000000183,11073.299999999814
2021-02-25,25837.700000000183,11073.299999999814
2021-02-26,121806.2999999998,44293.200000000186
2021-02-27,99659.7000000002,18455.5
2021-02-28,47984.300000000745,7382.199999999255
2021-03-01,47984.29999999981,7382.200000000186
2021-03-02,44293.200000000186,29528.799999999814
2021-03-03,125497.39999999944,7382.200000001118
2021-03-04,125497.40000000036,7382.199999999255
2021-03-05,173481.7000000002,7382.200000000186
2021-03-06,88586.39999999944,25837.700000000183
2021-03-07,22146.599999999627,5536.6500000003725
2021-03-08,22146.60000000056,5536.649999999441
2021-03-09,132879.59999999963,47984.29999999981
2021-03-10,142107.34999999963,20301.049999999814
2021-03-11,142107.3500000015,20301.049999999814
2021-03-12,302670.19999999925,40602.09999999963
2021-03-13,258377.0,92277.50000000092
2021-03-14,236230.39999999944,70130.90000000037
2021-03-15,199319.4000000004,70130.89999999944
2021-03-16,166099.49999999907,14764.39999999944
2021-03-17,95968.60000000148,20301.050000000745
2021-03-18,95968.59999999964,20301.049999999814
2021-03-19,332199.0,121806.2999999998
2021-03-20,83664.93333333358,77513.09999999963
2021-03-21,83664.93333333265,77513.10000000056
2021-03-22,83664.93333333358,77513.09999999963
2021-03-23,83664.93333333358,77513.10000000056
2021-03-24,83664.93333333358,77513.09999999963
2021-03-25,83664.93333333358,77513.10000000056
2021-03-26,95968.59999999964,173481.69999999923
2021-03-27,95968.59999999964,99659.70000000112
2021-03-28,199319.4000000004,95968.59999999964
2021-03-29,18455.5,29528.799999999814
2021-03-30,18455.5,29528.799999999814
2021-03-31,53520.949999999255,131034.0499999998
2021-04-01,53520.949999999255,131034.05000000076
2021-04-02,121806.30000000076,287905.7999999998
2021-04-03,14764.400000000373,228848.2000000002
